X	Y	Y_err
0.0275998896004416	0.711746261384984	0.0333268350662757
0.0291998832004672	0.766185997964804	0.0714086372332373
0.0307998768004928	0.629590670567828	0.0630812317032076
0.0323998704005184	0.756368021335012	0.0595259084645053
0.033999864000544	0.758286402235158	0.0555104875979595
0.0355998576005696	0.694253590263784	0.0351553042883592
0.0371998512005952	0.613390598887939	0.0481987866121847
0.0387998448006208	0.633404746651118	0.0247191346112333
0.0403998384006464	0.525418555059581	0.0658230952474095
0.041999832000672	0.639782289708875	0.0599042975708355
0.0435998256006976	0.472617260881683	0.0365912909808517
0.0451998192007232	0.549493867139008	0.0492856563043602
0.0467998128007488	0.561182153477333	0.0593620884268488
0.0483998064007744	0.569555593320365	0.049961716708281
0.0499998000008	0.471982284087033	0.0340552424929721
0.0523997904008384	0.500652937551178	0.0458952189873755
0.0555997776008896	0.511730613129797	0.0529931595915654
0.0587997648009408	0.449692341321291	0.0288808388934562
0.061999752000992	0.451105791482137	0.0442559316014748
0.0651997392010432	0.421885431988273	0.0511437250663043
0.0683997264010944	0.394578195170587	0.0287086757807426
0.0715997136011456	0.382204622407891	0.0488072395905597
0.0747997008011968	0.385291640532758	0.0443076690475831
0.077999688001248	0.383084044749969	0.0361269676093277
0.0811996752012992	0.359843730259206	0.044140947575391
0.0843996624013504	0.369212581441061	0.010066691439277
0.0875996496014016	0.298304004841722	0.0406803382095845
0.0907996368014528	0.303193720523203	0.0208313927478579
0.093999624001504	0.332795276664734	0.028950657811901
0.0971996112015552	0.277745020462538	0.0202177567999022
0.100399598401606	0.305933898353032	0.0202339568118613
0.105199579201683	0.285335670958458	0.0108843603273766
0.111599553601786	0.251245048910263	0.021648721617113
0.117999528001888	0.275786599410232	0.0238223335184073
0.12439950240199	0.233228278601574	0.0250213694176858
0.130799476802093	0.222436980070785	0.0183959599107552
0.137199451202195	0.228749741157298	0.0180671193847594
0.143599425602298	0.206961863330369	0.017739906925886
0.1499994000024	0.196889728770713	0.0158829389213165
0.156399374402502	0.205979202581062	0.0242419518913069
0.162799348802605	0.197557122196347	0.0177567045226313
0.169199323202707	0.174581333141902	0.0217282715861236
0.17559929760281	0.17851037223645	0.0216453862104302
0.181999272002912	0.197327264792375	0.0181989165498986
0.188399246403014	0.201128899297137	0.0331410773070541
0.194799220803117	0.205835962028193	0.0252185416441381
0.201199195203219	0.163183287513375	0.0216319619968249
0.210799156803373	0.14908235226286	0.0128698561054887
0.223599105603578	0.139410499017768	0.0153945663069627
0.236399054403782	0.141140465287486	0.0098719421285782
0.249199003203987	0.157425831086019	0.0174945311421584
0.261998952004192	0.133259909926344	0.017837234190798
0.274798900804397	0.0983002049407537	0.0160801324324896
0.287598849604602	0.127595452719118	0.0124202853780572
0.300398798404806	0.122766977046534	0.0123161601285946
0.313198747205011	0.106793003213665	0.0126639645752561
0.325998696005216	0.0927580293255765	0.0211844162894431
0.338798644805421	0.0682989432520388	0.0199539802119293
0.351598593605626	0.0750926754008822	0.0171858788673173
0.36439854240583	0.0956459742929345	0.0163782172635949
0.377198491206035	0.131065362618975	0.0154345828670035
0.38999844000624	0.0930619338792769	0.0147992372895871
0.402798388806445	0.0557635600814827	0.0130401857977107
0.421998312006752	0.0813313769888252	0.0092775005733734
0.447598209607162	0.0375584670233687	0.0141916599720953
0.473198107207571	0.0477516985009569	0.0114605373373687
0.498798004807981	0.0644215144316292	0.006001556273221
0.52439790240839	0.039685126141562	0.0193145976084965
0.5499978000088	0.069520914464297	0.0096225001835873
0.57559769760921	0.0500485435874427	0.0108766658086795
0.601197595209619	0.0449632227457057	0.0098982440915419
0.626797492810029	0.0433931322917354	0.0102588350089585
0.652397390410438	0.040608026477475	0.0127168846891055
0.677997288010848	0.0318595375820364	0.0095487991998942
0.703597185611257	0.0420268757049225	0.0059529548207692
0.729197083211667	0.025599665500894	0.0080702576598263
0.754796980812077	0.0267781900816569	0.0097121288868214
0.780396878412486	0.0490482183744151	0.0103111424697747
0.805996776012896	0.0257472146142161	0.0130881560256087
0.84439662241351	0.0213478981345562	0.0080369561336973
0.895596417614329	0.0450216335579284	0.0096288104095069
0.946796212815149	0.0275255528276626	0.0074030819215767
0.997996008015968	0.0230566466496982	0.0096599143455682
1.04919580321679	0.0171667806767942	0.0114765249151746
1.10039559841761	0.0147616096849673	0.0071858058096532
1.15159539361843	0.0282564358402857	0.0083120358961792
1.20279518881924	0.0205164965620633	0.0078677932639313
1.25399498402006	0.0166896265908364	0.0047759131189665
1.30519477922088	0.0236867036348998	0.0058209432882066
1.3563945744217	0.0157357372898609	0.0070795301944178
1.40759436962252	0.0395257247389766	0.008314732255667
1.45879416482334	0.0284642252108175	0.0084231886833091
1.50999396002416	0.0125049141468239	0.0107978140482098
1.56119375522498	0.0093544332532792	0.0060314539557475
1.6123935504258	0.0181616171163167	0.01085970296043
1.68919324322703	0.0075469541192173	0.0052537646282292
1.79159283362867	0.0095807247782422	0.0051908296514678
1.8939924240303	0.0082256507743644	0.0061602180671885
1.99639201443194	0.0001967122258563	0.0052650495264815
2.09879160483358	0.0132467926100091	0.0067587478441949
2.20119119523522	-0.0015415166719116	0.0065910646084321
2.30359078563686	-0.0037933088911995	0.0049156525908009
2.4059903760385	0.0096529086681612	0.0054403940837347
2.50838996644013	0.0181554011745854	0.0045626448298997
2.61078955684177	0.004834810645794	0.006508689125729
2.71318914724341	0.0133903569868834	0.0047780773716626
2.81558873764505	0.0180169973550486	0.0054171234126465
2.91798832804669	0.0086758657830848	0.0052339788843423
3.02038791844833	0.013907423904692	0.0050335310834639
3.12278750884996	0.0048827632476682	0.0060387209419205
3.2251870992516	-0.0032670895210875	0.0068547857919467
3.37878648485406	0.0099399476429732	0.0039539863616461
3.58358566565734	-0.0069624609912751	0.0040501286556506
3.78838484646061	-0.001025457241969	0.0029259567401235
3.99318402726389	0.0013993950852684	0.0047924219981988
4.19798320806717	0.0030246846328627	0.0029398168463727
4.40278238887044	0.0088391745081445	0.0037213437242966
4.60758156967372	0.0052914250744751	0.0050533203929397
4.812380750477	0.0033701945944634	0.0050887337211736
5.01717993128028	0.0043816540813411	0.0058044944329336
5.22197911208355	0.0047724164737012	0.0047362980196315
5.42677829288683	0.0025156404858292	0.0033855761619701
5.6315774736901	-0.0019278911135775	0.0039276700200882
5.83637665449338	-0.0042693618636762	0.0031470457120415
6.04117583529666	-0.002940136734206	0.0047349245160655
6.24597501609993	-0.0061555576808644	0.0039818667801775
6.45077419690321	-0.0061476010231773	0.0060217441361671
6.75797296810813	-0.0008682813213707	0.0036945337353021
7.16757132971468	-0.0061454636770385	0.003091285662578
7.57716969132123	0.0075710154676667	0.0033096540312641
7.98676805292779	0.0014333688443576	0.0027370125556003
8.39636641453434	0.0016957883841693	0.0019498490253766
8.80596477614089	0.0022532205673269	0.0021934773835172
9.21556313774745	-0.0020257977480322	0.0039475439450889
9.625161499354	0.0070755078662104	0.0039901308743655
10.0347598609606	0.0073476976023022	0.0028052740485535
10.4443582225671	0.0001081767187891	0.0023785209772466
10.8539565841737	0.0030515278537248	0.0023699837575856
11.2635549457802	-0.0019584939134264	0.0025626022505147
11.6731533073868	0.00059193433397	0.0037545706871318
12.0827516689933	0.0039564157367558	0.0042270588215144
12.4923500305999	0.0018629109695018	0.0040254909719468
12.9019483922064	0.0028081241492819	0.0027042836888258
13.5163459346163	0.0008140046178862	0.0040845861395389
14.3355426578294	-0.0005288303631273	0.0023405458100054
15.1547393810425	-0.0009100323471367	0.0021412698940487
15.9739361042556	0.0015564520238075	0.0030381608270442
16.7931328274687	0.0004723850490176	0.0032831045515989
17.6123295506818	0.0038020007382434	0.0021706422444692
18.4315262738949	-0.000316908403274	0.0028489125442547
19.250722997108	-0.0014029901286254	0.0017747780637995
20.0699197203211	-0.000606345614215	0.002134704394148
20.8891164435342	-0.0022980409911784	0.0037819613650711
21.7083131667473	0.001216791151185	0.00319768170367
22.5275098899604	0.0023526379747671	0.0023119117931461
23.3467066131735	0.0011870899919641	0.0020932395598534
24.1659033363867	-0.0003394802017534	0.0030604013992879
24.9851000595998	0.0001226167742106	0.0020847442191998
25.8042967828129	0.0061960732722984	0.0038314841367017
27.0330918676325	0.0006642365846496	0.0019626627816102
28.6714853140587	-0.0004022195973405	0.0009226677844778
30.309878760485	0.0035118463958797	0.0021656203397491
31.9482722069112	-0.0016724272504205	0.0014145170336454
33.5866656533374	-0.0006962640536824	0.0018343253299866
35.2250590997636	0.0029940603319702	0.0012810655024959
36.8634525461898	0.0061224868659486	0.0016288255735368
38.501845992616	-0.0015827232626777	0.0010045351686453
40.1402394390422	0.0023374415906479	0.0015746557097427
41.7786328854685	-0.0001606054614099	0.0011927650031594
43.4170263318947	-0.0037809551322541	0.0024286984864875
45.0554197783209	0.0005088636867158	0.0018362736804606
46.6938132247471	0.0023202567861911	0.0012144095144642
48.3322066711733	0.0012353134160631	0.0015271583152909
49.9706001175995	-0.0021401118426133	0.0016144152364181
51.6089935640257	-0.0007359777266077	0.0022536141233805
54.0665837336651	-0.0017963854477958	0.0014683348794125
57.3433706265175	-0.0023206980766465	0.0016484369068034
60.6201575193699	-0.0014906038238059	0.0017910229817774
63.8969444122223	-0.0004395877354858	0.001553013747892
67.1737313050748	0.0011791137874556	0.0011589054491769
70.4505181979272	-0.0013965968490128	0.0011061478527462
73.7273050907796	-0.0008085246133175	0.0017407956972257
77.0040919836321	-0.000952813287507	0.0021713369306481
80.2808788764845	0.003008191798387	0.0016155730321139
83.5576657693369	-5.24779231114367e-07	0.001596407901954
86.8344526621894	0.0003861610455873	0.0023141708139151
90.1112395550418	-0.0014141168793124	0.0015322955262893
93.3880264478942	-0.0010556196688759	0.0017771512987381
96.6648133407466	-0.0016040733279958	0.0017180623851208
99.9416002335991	0.0018388687755546	0.0014069691277366
103.218387126452	0.000959134599235	0.0010182185706344
108.13356746573	-6.96247675967872e-05	0.0011205472385945
114.687141251435	-0.0022634815215708	0.0012228908840399
121.24071503714	0.0012416876670812	0.0015815770030765
127.794288822845	-0.001866754527483	0.0012927690509795
134.34786260855	0.0004165124232421	0.0006629058320684
140.901436394254	-0.0006830480231348	0.0015463375931479
147.455010179959	-0.001397494256797	0.0014060937337695
154.008583965664	-5.46323245349414e-05	0.0016079921162604
160.562157751369	-0.0018869649628966	0.0008117121617203
167.115731537074	0.0009845518645271	0.0005836481109092
173.669305322779	-0.0009260133104973	0.001099764286628
180.222879108484	0.0003546377305236	0.0008867944848888
186.776452894188	0.0005591519439077	0.0010692173282431
193.330026679893	-0.0008608409143434	0.0010451629519116
199.883600465598	-0.0028025248691486	0.001071371021929
206.437174251303	0.0005369103811367	0.0009917083182091
216.26753492986	0.0007411176484874	0.0010627142079446
229.37468250127	-0.0011386252816596	0.0010424877577915
242.48183007268	-0.0026510515048104	0.0011451022720411
255.588977644089	-0.0004957717049599	0.0009597471310002
268.696125215499	-0.0011131712623742	0.0012872665715343
281.803272786909	-0.0012213049564124	0.0008276003676816
294.910420358319	-0.0018686839306391	0.0012372630021072
